HOME_ABBR,VISITOR_ABBR,PTS_home,PTS_away,MARGIN,FG_PCT_home,FT_PCT_home,FG3_PCT_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away
CLE,MIN,9.350000000000003,-8.000000000000004,17.35000000000001,0.0434625,-0.01796250000000009,0.0704625,-0.014699999999999998,-0.01959999999999998,-0.04772499999999998
ORL,IND,-1.5,-10.5,9.0,0.008149999999999963,-0.1225,-0.007349999999999968,-0.021100000000000008,-0.0477999999999999,-0.06700000000000006
BRK,TOR,-6.167857142857145,1.7624999999999975,-7.930357142857143,-0.00860714285714285,-0.010803571428571437,-0.02874285714285714,0.011133928571428559,-0.016891071428571387,0.007628571428571453
MIA,CHI,-5.429166666666666,-10.10833333333333,4.679166666666666,-0.008245833333333327,-0.03862083333333331,-0.005966666666666633,-0.03820833333333335,-0.02914166666666656,0.026183333333333343
MEM,SAS,9.2125,-5.816666666666665,15.029166666666665,0.030325000000000015,-0.0015833333333333446,0.05520833333333337,-0.015133333333333375,-0.031008333333333405,-0.011500000000000017
MIL,CHO,2.441666666666663,-2.085416666666666,4.527083333333329,-2.500000000008832e-05,-0.03273333333333333,0.028958333333333315,-0.02165208333333335,0.00994374999999996,0.04707708333333337
OKC,SAC,-1.4571428571428515,-11.414285714285715,9.957142857142864,-0.0049571428571429455,-0.05632857142857147,0.02078571428571428,-0.028371428571428554,-0.07797142857142855,-0.0678571428571429
