HOME_ABBR,VISITOR_ABBR,PTS_home,PTS_away,MARGIN,FG_PCT_home,FT_PCT_home,FG3_PCT_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away
ATL,CHI,-2.6750000000000034,5.465000000000002,-8.140000000000004,-0.02643125000000006,0.07466249999999998,-0.008112500000000022,0.02045000000000002,0.04077999999999998,0.04887000000000002
BOS,MEM,-2.9499999999999997,-13.557500000000001,10.607500000000002,-0.019031249999999986,-0.04200624999999991,-0.017725000000000015,-0.04576249999999999,0.025469999999999975,-0.023750000000000028
BRK,MIA,-5.9,4.525,-10.425,-0.02846999999999998,-0.020609999999999972,-0.01178999999999999,0.015475000000000055,-0.06237500000000008,0.02577500000000001
TOR,DET,6.869999999999999,-4.1,10.969999999999999,0.04237000000000002,-0.007419999999999938,0.03563000000000001,-0.010199999999999976,0.0038000000000000035,-0.022499999999999982
DAL,GSW,-6.01,-6.860000000000002,0.8500000000000028,-0.040439999999999976,-0.06231999999999997,-0.023250000000000017,-0.008069999999999994,-0.028070000000000008,-0.0033200000000000174
SAS,SAC,-6.549999999999997,-11.700000000000003,5.150000000000006,0.008100000000000024,0.06635000000000008,0.01870000000000005,-0.07259999999999994,-0.027199999999999946,-0.06619999999999997
LAC,LAL,-2.4557142857142886,-4.571428571428572,2.115714285714283,0.009002857142857139,-0.04933428571428569,-0.0005657142857142701,-0.020828571428571422,0.01665714285714291,-0.03722142857142857
