HOME_ABBR,VISITOR_ABBR,PTS_home,PTS_away,MARGIN,FG_PCT_home,FT_PCT_home,FG3_PCT_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away
WAS,DET,108.4,105.8,2.6000000000000085,0.4593000000000001,0.8101,0.3108000000000001,0.4316,0.7623000000000001,0.3585
BOS,ATL,111.2,109.1,2.1000000000000085,0.4744,0.8166,0.34390000000000004,0.4426,0.8192,0.33599999999999997
TOR,BRK,115.2,110.0,5.200000000000003,0.46319999999999995,0.7631000000000001,0.3968,0.4548000000000001,0.7845000000000002,0.358
HOU,LAC,108.2,106.9,1.2999999999999972,0.4466,0.6704,0.33280000000000004,0.46849999999999997,0.7376,0.3567
MIN,GSW,116.5,112.1,4.400000000000006,0.45899999999999996,0.7464000000000001,0.34819999999999995,0.4537,0.8062999999999999,0.3793
LAL,DAL,109.8,110.7,-0.9000000000000057,0.45699999999999996,0.7187000000000001,0.31470000000000004,0.4809,0.7548,0.376
