DATE,HOME_ABBR,VISITOR_ABBR,PTS_home,PTS_away,MARGIN,FG_PCT_home,FT_PCT_home,FG3_PCT_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away
2021-11-15,CLE,BOS,-7.3750000000000036,-1.325000000000001,-6.0500000000000025,-0.013774999999999996,-0.027900000000000008,-0.043499999999999955,-0.017875000000000037,0.02834999999999996,-0.006337500000000051
2021-11-15,DET,SAC,-2.3,-1.230000000000004,-1.069999999999996,-0.01120000000000006,-0.09880000000000003,0.015300000000000074,0.01931000000000004,-0.07686000000000011,0.0404
2021-11-15,WAS,NOP,-9.083333333333334,-8.499999999999996,-0.5833333333333366,-0.02138333333333328,0.03433333333333336,-0.07265000000000002,-0.028191666666666674,-0.045374999999999985,0.0022166666666666654
2021-11-15,ATL,ORL,12.776666666666666,3.0000000000000018,9.776666666666664,0.052733333333333327,-0.0029283333333332976,0.08378166666666666,0.016583333333333374,-0.028666666666666663,-0.013949999999999935
2021-11-15,NYK,IND,7.450000000000003,8.175,-0.7249999999999979,0.04689999999999997,-0.10759999999999997,0.07080000000000003,0.012925000000000034,-0.038724999999999926,0.03227500000000001
2021-11-15,DAL,DEN,-13.916666666666664,-5.225000000000001,-8.691666666666663,-0.048975000000000025,-0.00857916666666666,-0.06497499999999998,-0.030266666666666678,0.013383333333333306,0.005008333333333316
2021-11-15,MEM,HOU,8.408928571428573,1.3678571428571424,7.041071428571431,0.02731607142857144,0.031669642857142834,0.019594642857142866,-0.0017928571428571273,-0.010835714285714185,0.0042107142857142794
2021-11-15,MIN,PHO,-0.4375000000000022,-1.7187499999999982,1.281249999999996,0.0039583333333333215,0.01890416666666669,-0.027099999999999992,-0.01666666666666669,-0.08194374999999998,-0.0037562499999999784
