HOME_ABBR,VISITOR_ABBR,PTS_home,PTS_away,MARGIN,FG_PCT_home,FT_PCT_home,FG3_PCT_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away
CLE,MIN,104.6,121.4,-16.80000000000001,0.4665,0.7188000000000001,0.3287,0.4683,0.7959999999999999,0.3742
ORL,IND,106.4,111.5,-5.099999999999994,0.45310000000000006,0.8014000000000001,0.32720000000000005,0.44610000000000005,0.7267999999999999,0.35500000000000004
BRK,TOR,108.2,110.2,-2.0,0.4527,0.7891,0.3077,0.4559,0.7516,0.3611
MIA,CHI,110.8,109.8,1.0,0.4628,0.8364,0.36939999999999995,0.47400000000000003,0.8027999999999998,0.33699999999999997
MEM,SAS,116.0,119.1,-3.0999999999999943,0.47309999999999997,0.7433,0.3509,0.47700000000000004,0.8069000000000001,0.34950000000000003
MIL,CHO,113.9,119.3,-5.3999999999999915,0.45550000000000007,0.8219,0.33080000000000004,0.48860000000000003,0.7081000000000001,0.36039999999999994
OKC,SAC,102.6,103.1,-0.5,0.4231000000000001,0.8019000000000001,0.3065,0.44539999999999996,0.7534,0.31859999999999994
