DATE,HOME_ABBR,VISITOR_ABBR,PTS_home,PTS_away,MARGIN,FG_PCT_home,FT_PCT_home,FG3_PCT_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away,home_winning_percentage,diff_%
2022-03-03,ATL,HOME,-11.400000000000006,4.480000000000001,-15.880000000000006,-0.07680000000000012,0.04289999999999994,-0.021200000000000063,0.01940000000000003,0.06815999999999993,0.01704000000000001,0.448518910030538,-0.2
2022-03-03,CHI,VISITOR,6.049999999999999,6.450000000000003,-0.4000000000000039,0.0239375,0.10642500000000002,0.004975000000000018,0.021500000000000012,0.013400000000000037,0.08070000000000002,0.6753334112305377,-0.2
2022-03-03,BOS,HOME,-3.7,-12.539999999999997,8.839999999999998,-0.018299999999999962,-0.06439999999999986,-0.02610000000000004,-0.04919999999999998,0.016239999999999942,-0.017400000000000006,0.49527472527472527,-0.1
2022-03-03,MEM,VISITOR,-2.1999999999999993,-14.575000000000003,12.375000000000004,-0.01976250000000001,-0.019612499999999963,-0.00934999999999999,-0.042325,0.03470000000000001,-0.030100000000000054,0.6101857578652581,-0.1
2022-03-03,BRK,HOME,-5.5,18.25,-23.75,-0.04589999999999997,-0.0022999999999999687,-0.02779999999999999,0.05845,-0.09805000000000003,0.07505,0.5124316939890711,-0.1
2022-03-03,MIA,VISITOR,-6.3,-9.2,2.9,-0.011039999999999994,-0.038919999999999975,0.004220000000000013,-0.027499999999999893,-0.026700000000000147,-0.023499999999999986,0.6180502138653095,-0.1
2022-03-03,TOR,HOME,-8.200000000000003,-7.0,-1.2000000000000028,-0.0379000000000001,0.1722999999999999,0.0257,-0.01920000000000005,0.09179999999999999,0.03190000000000004,0.5405405405405406,0.2
2022-03-03,DET,VISITOR,6.869999999999999,-4.1,10.969999999999999,0.04237000000000002,-0.007419999999999938,0.03563000000000001,-0.010199999999999976,0.0038000000000000035,-0.022499999999999982,0.19561952256816376,0.3
2022-03-03,DAL,HOME,-7.399999999999997,-11.620000000000001,4.220000000000004,-0.050399999999999986,-0.03829999999999993,-0.050900000000000015,-0.005940000000000001,-0.0030400000000000206,-0.044340000000000025,0.5227789216807748,-0.1
2022-03-03,GSW,VISITOR,-4.620000000000002,-2.1000000000000028,-2.5199999999999987,-0.030479999999999972,-0.08634000000000001,0.004399999999999982,-0.010199999999999987,-0.053099999999999994,0.03769999999999999,0.7530514201245909,-0.1
2022-03-03,SAS,HOME,-0.4000000000000057,-3.433333333333328,3.033333333333322,-0.004533333333333334,-0.009900000000000056,0.020633333333333375,-0.04349999999999995,0.07560000000000007,0.01989999999999999,0.36903100775193803,-0.1
2022-03-03,SAC,VISITOR,-6.549999999999997,-11.700000000000003,5.150000000000006,0.008100000000000024,0.06635000000000008,0.01870000000000005,-0.07259999999999994,-0.027199999999999946,-0.06619999999999997,0.3904761904761905,-0.0
2022-03-03,LAC,HOME,-11.271428571428574,-8.842857142857142,-2.428571428571433,-0.012914285714285727,-0.02102857142857138,-0.03377142857142852,-0.03545714285714282,0.07021428571428577,-0.07714285714285715,0.5282005576123223,0.0
2022-03-03,LAL,VISITOR,6.359999999999997,-0.3000000000000028,6.659999999999999,0.030920000000000003,-0.07764,0.03263999999999998,-0.0062000000000000275,-0.036899999999999954,0.0027000000000000023,0.4802493353638077,-0.0
