DATE,HOME_ABBR,VISITOR_ABBR,PTS_home,PTS_away,MARGIN,HOME_TEAM_WINS,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
2022-02-11,IND,CLE,113,120,-7,0,.472,.688,.474,25,38,.531,.833,.375,20,32
2022-02-11,PHI,OKC,100,87,13,1,.387,.808,.269,19,55,.389,.917,.171,21,52
2022-02-11,ATL,SAS,121,136,-15,0,.456,.867,.326,28,49,.556,.857,.563,37,41
2022-02-11,BOS,DEN,108,102,6,1,.396,.733,.270,24,54,.433,.722,.250,23,52
2022-02-11,CHI,MIN,134,122,12,1,.632,.769,.452,32,43,.500,.813,.325,32,32
2022-02-11,UTA,ORL,114,99,15,1,.449,.875,.317,22,50,.440,.750,.371,23,40
2022-02-12,POR,NYK,112,103,9,1,.476,.850,.375,29,51,.383,.853,.308,19,41
2022-02-12,CHO,MEM,118,125,-7,0,.402,.788,.311,28,53,.490,.606,.333,31,57
2022-02-12,NOP,SAS,114,124,-10,0,.494,.850,.344,22,46,.505,.842,.378,26,34
2022-02-12,WAS,SAC,110,123,-13,0,.466,.714,.342,26,32,.566,.862,.429,27,42
2022-02-12,PHI,CLE,103,93,10,1,.481,.810,.455,24,40,.468,.867,.333,21,34
2022-02-12,TOR,DEN,109,110,-1,0,.489,.647,.353,22,35,.464,.857,.378,28,50
2022-02-12,CHI,OKC,106,101,5,1,.449,.826,.280,20,57,.386,.733,.306,22,43
2022-02-12,MIA,BRK,115,111,4,1,.500,.793,.345,20,52,.452,.682,.300,16,41
2022-02-12,DAL,LAC,97,99,-2,0,.412,.632,.385,16,44,.524,.545,.318,23,42
2022-02-12,GSW,LAL,117,115,2,1,.444,.735,.316,24,50,.466,.667,.407,25,48
2022-02-12,PHO,ORL,132,105,27,1,.524,.700,.441,40,52,.425,.667,.366,25,44
2022-02-13,BOS,ATL,105,95,10,1,.424,.815,.289,21,54,.366,1.000,.316,18,48
2022-02-13,IND,MIN,120,129,-9,0,.441,.773,.289,28,54,.512,.893,.529,23,38
2022-02-14,WAS,DET,103,94,9,1,.471,.778,.310,21,45,.376,.815,.348,19,44
2022-02-14,BRK,SAC,109,85,24,1,.512,.933,.346,25,49,.344,.778,.257,12,43
2022-02-14,NYK,OKC,123,127,-4,0,.417,.818,.300,28,56,.500,.667,.382,28,46
2022-02-14,CHI,SAS,120,109,11,1,.523,.857,.417,25,53,.478,.714,.300,28,33
2022-02-14,MIL,POR,107,122,-15,0,.427,.750,.317,18,43,.455,.737,.419,30,58
2022-02-14,NOP,TOR,120,90,30,1,.584,.875,.457,36,47,.305,.774,.235,8,44
2022-02-14,DEN,ORL,121,111,10,1,.477,.913,.400,25,52,.440,.870,.282,24,42
2022-02-14,UTA,HOU,135,101,34,1,.551,.864,.450,34,53,.422,.679,.324,23,33
2022-02-14,LAC,GSW,119,104,15,1,.565,.533,.441,25,43,.453,.769,.390,23,38
2022-02-15,ATL,CLE,124,116,8,1,.538,.889,.424,25,35,.511,.833,.390,30,39
2022-02-15,MIA,DAL,99,107,-8,0,.417,.815,.259,19,48,.447,.636,.439,27,38
2022-02-15,PHI,BOS,87,135,-48,0,.288,.846,.250,17,40,.561,.818,.556,28,51
2022-02-15,MIL,IND,128,119,9,1,.558,.733,.345,28,47,.505,.421,.415,32,41
2022-02-15,MIN,CHO,126,120,6,1,.394,.628,.236,29,58,.412,.757,.242,31,62
2022-02-15,NOP,MEM,109,121,-12,0,.500,.850,.154,20,34,.500,.630,.294,29,49
2022-02-15,PHO,LAC,103,96,7,1,.489,.700,.320,30,52,.412,.667,.286,26,46
