diff_%,PTS_home,PTS_away,MARGIN,FG_PCT_home,FT_PCT_home,FG3_PCT_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away,home_%,visitor_%
-0.2,11.5,-11.949999999999996,23.449999999999996,0.12109999999999993,-0.10950000000000004,0.12665,-0.07100000000000004,0.0007500000000000839,-0.04635,0.4418831168831169,0.6502392344497607
0.1,17.700000000000003,25.0,-7.299999999999997,-0.031799999999999995,0.0926999999999999,-0.06180000000000002,0.07819999999999999,-0.10029999999999983,0.0645,0.4615384615384616,0.3148148148148148
0.2,-2.3333333333333335,-3.5333333333333314,1.1999999999999982,0.018666666666666627,0.01503333333333338,0.009433333333333349,-0.052233333333333354,0.04843333333333336,0.006799999999999991,0.531785358829384,0.3287385129490392
0.3,1.1999999999999957,0.9499999999999957,0.25,-0.011299999999999977,0.0781,0.03479999999999994,0.003199999999999925,-0.005100000000000049,-0.06785000000000008,0.5935672514619883,0.29427609427609425
0.4,25.299999999999997,-9.799999999999997,35.099999999999994,0.09350000000000003,0.07130000000000014,0.12679999999999997,-0.026500000000000024,-0.07129999999999992,-0.03370000000000001,0.625,0.2727272727272727
