PTS_home,PTS_away,MARGIN,FG_PCT_home,FT_PCT_home,FG3_PCT_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away
106.0,114.7,-8.700000000000003,0.43,0.7379999999999999,0.3409,0.49030000000000007,0.8174999999999999,0.38039999999999996
119.1,108.4,10.699999999999989,0.5078000000000001,0.7255,0.36899999999999994,0.46019999999999994,0.7925000000000001,0.3677
117.4,112.9,4.5,0.4801,0.7465999999999999,0.38170000000000004,0.47840000000000005,0.7998,0.3571
108.0,105.8,2.200000000000003,0.4344,0.7325,0.3015,0.4316,0.7623000000000001,0.3585
108.2,106.9,1.2999999999999972,0.4466,0.6704,0.33280000000000004,0.46849999999999997,0.7376,0.3567
113.7,110.7,3.0,0.48050000000000004,0.7743,0.36329999999999996,0.4809,0.7548,0.376
103.5,117.6,-14.099999999999994,0.43199999999999994,0.7413,0.30469999999999997,0.4972999999999999,0.8161999999999999,0.37970000000000004
109.8,108.0,1.7999999999999972,0.45699999999999996,0.7187000000000001,0.31470000000000004,0.47220000000000006,0.7482,0.33209999999999995
